station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,metadata
33229,2013-06-26,    0.0,0, 19.7,25,  7.5,25, 10.9,25, 38.8,26, 85.9,26,""
33229,2013-06-27,    0.0,0, 22.5,25,  8.6,25, 14.3,25, 39.6,26, 96.7,26,""
33229,2013-06-28,    0.0,0, 23.4,25,  8.5,25, 16.6,25, 43.4,26,100.0,26,""
33229,2013-06-29,    0.0,0, 24.5,25,  7.8,25, 16.1,25, 45.2,26,100.0,26,""
33229,2013-06-30,    0.0,0, 23.7,25,  8.7,25, 15.4,25, 46.8,26,100.0,26,""
33229,2013-07-01,    0.0,0, 22.3,25,  9.7,25, 16.2,25, 43.8,26, 98.1,26,""
33229,2013-07-02,    0.0,0, 24.1,25, 12.2,25, 16.1,25, 35.3,26, 74.6,26,""
33229,2013-07-03,    0.0,0, 24.3,25,  9.7,25, 16.1,25, 42.8,26,100.0,26,""
33229,2013-07-04,    0.0,0, 23.0,25, 16.6,25,  7.8,25, 68.0,26,100.0,26,""
33229,2013-07-05,    0.0,0, 26.7,25, 16.7,25, 15.0,25, 57.4,26,100.0,26,""
33229,2013-07-06,    0.0,0, 25.5,25, 14.2,25, 15.2,25, 61.9,26,100.0,26,""
33229,2013-07-07,    0.0,0, 25.0,25, 15.9,25, 13.0,25, 63.2,26,100.0,26,""
33229,2013-07-08,    0.0,0, 24.6,25, 17.1,25, 14.9,25, 64.4,26,100.0,26,""
33229,2013-07-09,    0.0,0, 22.9,25, 13.4,25, 14.7,25, 47.6,26, 86.6,26,""
33229,2013-07-10,    0.1,15, 22.5,25, 16.0,25,  9.5,25, 60.2,26, 90.3,26,""
33229,2013-07-11,    0.0,15, 23.3,25, 16.3,25, 15.0,25, 56.3,26, 86.9,26,""
33229,2013-07-12,    0.0,15, 23.1,25, 14.4,25, 14.6,25, 53.1,26, 91.5,26,""
33229,2013-07-13,    0.0,15, 22.9,25, 13.8,25, 13.1,25, 54.8,26, 97.0,26,""
33229,2013-07-14,    0.0,15, 22.4,25, 14.2,25, 14.0,25, 58.3,26, 97.6,26,""
33229,2013-07-15,    0.0,15, 23.4,25, 14.2,25, 14.1,25, 57.4,26,100.0,26,""
33229,2013-07-16,    3.9,15, 22.8,25, 15.1,25, 12.5,25, 64.2,26,100.0,26,""
33229,2013-07-17,    0.0,0, 23.9,25, 15.3,25, 15.3,25, 61.4,26,100.0,26,""
33229,2013-07-18,    0.0,0, 24.4,25, 15.2,25, 15.0,25, 60.6,26,100.0,26,""
33229,2013-07-19,    0.0,0, 25.6,25, 15.9,25, 15.9,25, 62.8,26,100.0,26,""
33229,2013-07-20,    0.0,0, 25.5,25, 14.9,25, 15.3,25, 64.1,26,100.0,26,""
33229,2013-07-21,    0.0,0, 24.7,25, 15.3,25, 14.3,25, 64.6,26,100.0,26,""
33229,2013-07-22,    0.0,0, 23.5,25, 15.6,25, 10.3,25, 71.2,26,100.0,26,""
33229,2013-07-23,    2.0,0, 19.1,25, 15.5,25,  8.4,25, 67.9,26, 85.2,26,""
33229,2013-07-24,    0.3,0, 20.1,25,  5.4,25, 18.3,25, 33.6,26, 88.1,26,""
33229,2013-07-25,    0.0,0, 22.8,25,  5.7,25, 17.3,25, 36.4,26,100.0,26,""
33229,2013-07-26,    0.0,0, 23.7,25, 13.3,25, 17.0,25, 49.5,26, 95.0,26,""
33229,2013-07-27,    0.0,0, 23.7,25, 13.5,25, 16.1,25, 52.6,26, 99.6,26,""
33229,2013-07-28,    0.0,0, 23.6,25, 15.1,25, 14.1,25, 53.6,26, 91.0,26,""
33229,2013-07-29,    0.0,0, 22.4,25, 14.1,25, 11.1,25, 55.4,26, 93.3,26,""
33229,2013-07-30,    2.0,0, 22.4,25, 15.7,25,  8.9,25, 62.0,26, 94.2,26,""
33229,2013-07-31,    0.0,0, 24.2,25,  9.8,25, 18.6,25, 50.3,26,100.0,26,""
33229,2013-08-01,    0.0,0, 24.0,25,  8.8,25, 18.2,25, 48.9,26,100.0,26,""
33229,2013-08-02,    0.0,0, 24.6,25, 12.2,25, 16.6,25, 52.4,26,100.0,26,""
33229,2013-08-03,    0.0,0, 25.5,25, 11.3,25, 17.0,25, 54.3,26,100.0,26,""
33229,2013-08-04,    0.0,0, 24.8,25,  8.9,25, 19.2,25, 47.3,26,100.0,26,""
33229,2013-08-05,    0.0,0, 25.2,25,  8.4,25, 19.2,25, 47.7,26,100.0,26,""
33229,2013-08-06,    0.0,0, 24.9,25,  8.6,25, 19.1,25, 48.9,26,100.0,26,""
33229,2013-08-07,    0.0,0, 25.4,25,  8.4,25, 19.5,25, 45.9,26,100.0,26,""
33229,2013-08-08,    0.0,0, 28.0,25,  8.2,25, 17.5,25, 43.7,26,100.0,26,""
33229,2013-08-09,    0.0,0, 24.5,25,  8.2,25, 20.7,25, 17.6,26, 49.7,26,""
33229,2013-08-10,    0.0,0, 25.6,25,  5.5,25, 20.5,25, 35.0,26,100.0,26,""
33229,2013-08-11,    0.0,0, 26.0,25,  8.0,25, 20.2,25, 43.4,26,100.0,26,""
33229,2013-08-12,    0.0,0, 26.7,25,  9.8,25, 18.8,25, 50.3,26,100.0,26,""
33229,2013-08-13,    0.0,0, 27.7,25, 13.3,25, 18.5,25, 54.4,26,100.0,26,""
33229,2013-08-14,    0.0,0, 27.6,25, 13.0,25, 19.4,25, 54.2,26,100.0,26,""
33229,2013-08-15,    0.0,0, 28.6,25, 13.0,25, 20.1,25, 47.3,26,100.0,26,""
33229,2013-08-16,    0.0,0, 25.2,25, 12.4,25, 20.0,25, 46.8,26,100.0,26,""
33229,2013-08-17,    0.0,0, 26.2,25, 14.5,25, 19.5,25, 49.7,26,100.0,26,""
33229,2013-08-18,    0.0,0, 27.5,25, 13.9,25, 19.5,25, 51.5,26,100.0,26,""
33229,2013-08-19,    0.0,0, 28.0,25, 15.2,25, 18.3,25, 54.5,26,100.0,26,""
33229,2013-08-20,    0.0,0, 27.3,25, 14.5,25, 21.1,25, 41.6,26, 91.5,26,""
33229,2013-08-21,    0.0,0, 22.7,25, 10.5,25, 21.5,25, 19.9,26, 43.3,26,""
33229,2013-08-22,    0.0,0, 23.9,25,  4.0,25, 21.4,25, 24.6,26, 89.8,26,""
33229,2013-08-23,    0.0,0, 25.5,25,  5.9,25, 21.5,25, 36.8,26,100.0,26,""
33229,2013-08-24,    0.0,0, 26.7,25,  7.9,25, 22.0,25, 39.7,26,100.0,26,""
33229,2013-08-25,    0.0,0, 25.1,25,  7.4,25, 20.4,25, 42.1,26,100.0,26,""
33229,2013-08-26,    0.0,0, 25.7,25, 13.4,25, 20.3,25, 50.0,26,100.0,26,""
33229,2013-08-27,    0.0,0, 26.8,25, 12.5,25, 20.4,25, 48.8,26,100.0,26,""
33229,2013-08-28,    0.0,0, 27.7,25, 10.5,25, 21.5,25, 47.1,26,100.0,26,""
33229,2013-08-29,    0.0,0, 26.6,25, 11.0,25, 21.0,25, 52.3,26,100.0,26,""
33229,2013-08-30,    0.0,0, 26.7,25, 11.8,25, 21.5,25, 51.1,26,100.0,26,""
33229,2013-08-31,    0.0,0, 27.0,25, 13.7,25, 21.9,25, 49.7,26,100.0,26,""
33229,2013-09-01,    0.0,0, 28.0,25, 12.7,25, 21.2,25, 49.0,26,100.0,26,""
33229,2013-09-02,    0.0,0, 26.5,25, 17.1,25, 19.9,25, 48.0,26, 85.2,26,""
33229,2013-09-03,    0.0,0, 25.4,25, 15.9,25, 19.9,25, 44.1,26, 79.2,26,""
33229,2013-09-04,    0.0,0, 25.1,25, 14.7,25, 20.6,25, 45.2,26, 86.1,26,""
33229,2013-09-05,    0.0,0, 25.5,25, 14.4,25, 20.2,25, 41.7,26, 83.0,26,""
33229,2013-09-06,    0.0,0, 25.2,25, 15.2,25, 21.2,25, 46.8,26, 86.9,26,""
33229,2013-09-07,    0.0,0, 25.9,25, 13.8,25, 22.3,25, 45.5,26, 96.4,26,""
33229,2013-09-08,    0.0,0, 25.8,25, 11.9,25, 22.3,25, 44.9,26,100.0,26,""
33229,2013-09-09,    0.0,0, 26.0,25, 11.9,25, 21.7,25, 49.1,26,100.0,26,""
33229,2013-09-10,    0.0,0, 28.5,25, 13.5,25, 19.3,25, 49.1,26,100.0,26,""
33229,2013-09-11,    0.0,0, 32.6,25, 15.7,25, 22.7,25, 40.1,26,100.0,26,""
33229,2013-09-12,    0.0,0, 34.9,25, 13.8,25, 23.5,25, 29.0,26,100.0,26,""
33229,2013-09-13,    0.0,0, 33.0,25, 14.2,25, 21.7,25, 33.6,26,100.0,26,""
33229,2013-09-14,    0.0,0, 31.3,25, 17.8,25, 21.7,25, 46.4,26,100.0,26,""
33229,2013-09-15,    0.0,0, 31.9,25, 17.3,25, 22.9,25, 43.8,26,100.0,26,""
33229,2013-09-16,    0.0,0, 30.1,25, 17.7,25, 20.1,25, 48.0,26,100.0,26,""
33229,2013-09-17,    0.0,0, 30.5,25, 19.2,25, 22.4,25, 43.7,26, 85.9,26,""
33229,2013-09-18,    0.0,0, 32.6,25, 19.8,25, 23.8,25, 42.7,26, 91.0,26,""
33229,2013-09-19,    0.0,0, 33.6,25, 19.1,25, 23.7,25, 42.5,26,100.0,26,""
33229,2013-09-20,    0.0,0, 33.6,25, 18.7,25, 24.7,25, 38.3,26, 92.3,26,""
33229,2013-09-21,    0.0,0, 30.6,25, 12.9,25, 24.4,25, 28.9,26, 85.4,26,""
33229,2013-09-22,    0.0,0, 28.8,25, 15.3,25, 22.8,25, 45.2,26,100.0,26,""
33229,2013-09-23,    0.0,0, 29.3,25, 15.1,25, 23.9,25, 48.3,26,100.0,26,""
33229,2013-09-24,    0.0,0, 30.9,25, 15.9,25, 24.3,25, 45.0,26,100.0,26,""
33229,2013-09-25,    0.0,0, 33.6,25, 16.4,25, 25.2,25, 38.8,26,100.0,26,""
33229,2013-09-26,    0.0,0, 31.2,25, 18.2,25, 23.9,25, 48.6,26,100.0,26,""
33229,2013-09-27,    0.0,0, 31.1,25, 19.2,25, 22.8,25, 50.5,26,100.0,26,""
33229,2013-09-28,    0.0,0, 30.0,25, 21.8,25, 19.5,25, 53.5,26, 86.9,26,""
33229,2013-09-29,    0.0,0, 32.6,25, 18.2,25, 23.3,25, 46.8,26,100.0,26,""
33229,2013-09-30,    0.0,0, 30.5,25, 18.0,25, 19.5,25, 51.5,26,100.0,26,""
33229,2013-10-01,    0.0,0, 29.8,25, 19.1,25, 21.6,25, 51.0,26, 96.8,26,""
33229,2013-10-02,    0.0,0, 31.3,25, 20.1,25, 24.7,25, 45.5,26, 88.5,26,""
33229,2013-10-03,    0.0,0, 32.1,25, 19.7,25, 22.5,25, 45.6,26, 95.0,26,""
33229,2013-10-04,   22.0,0, 27.7,25, 16.8,25, 26.3,25, 18.6,26, 36.1,26,""
33229,2013-10-05,    0.0,0, 27.7,25, 16.3,25, 26.3,25, 40.7,26, 81.5,26,""
33229,2013-10-06,    0.0,0, 30.5,25, 14.0,25, 26.3,25, 37.3,26,100.0,26,""
33229,2013-10-07,    0.0,0, 29.7,25, 15.1,25, 26.6,25, 46.3,26,100.0,26,""
33229,2013-10-08,    0.0,0, 34.2,25, 17.2,25, 26.7,25, 33.3,26, 91.3,26,""
33229,2013-10-09,    0.0,0, 28.0,25, 18.4,25, 25.3,25, 51.1,26, 91.2,26,""
33229,2013-10-10,    0.0,0, 28.5,25, 18.6,25, 26.6,25, 40.9,26, 74.2,26,""
33229,2013-10-11,    0.0,0, 31.0,25, 13.7,25, 27.2,25, 34.9,26,100.0,26,""
33229,2013-10-12,    0.0,0, 30.0,25, 15.4,25, 26.1,25, 41.7,26,100.0,26,""
33229,2013-10-13,    0.0,0, 30.6,25, 19.3,25, 24.4,25, 39.4,26, 77.3,26,""
33229,2013-10-14,    0.0,0, 32.3,25, 19.2,25, 25.9,25, 43.4,26, 94.4,26,""
33229,2013-10-15,    0.0,0, 29.2,25, 17.2,25, 27.5,25, 15.5,26, 32.1,26,""
33229,2013-10-16,    0.0,0, 28.0,25, 18.5,25, 25.9,25, 38.6,26, 68.6,26,""
33229,2013-10-17,    0.0,0, 29.1,25, 17.6,25, 26.9,25, 40.0,26, 80.0,26,""
33229,2013-10-18,    0.0,0, 30.5,25, 18.0,25, 23.9,25, 48.8,26,100.0,26,""
33229,2013-10-19,    0.0,0, 29.4,25, 20.2,25, 24.1,25, 49.8,26, 86.2,26,""
33229,2013-10-20,    0.0,0, 29.4,25, 19.4,25, 26.4,25, 46.4,26, 84.4,26,""
33229,2013-10-21,    0.0,0, 29.5,25, 19.9,25, 27.1,25, 46.6,26, 82.7,26,""
33229,2013-10-22,    0.0,0, 29.5,25, 20.4,25, 26.7,25, 47.3,26, 81.4,26,""
33229,2013-10-23,    0.0,0, 30.7,25, 16.1,25, 27.1,25, 43.2,26,100.0,26,""
33229,2013-10-24,    0.0,0, 33.1,25, 17.0,25, 27.5,25, 36.0,26, 94.0,26,""
33229,2013-10-25,    0.0,0, 31.6,25, 20.2,25, 25.2,25, 46.5,26, 91.3,26,""
33229,2013-10-26,    0.0,0, 31.3,25, 21.6,25, 26.2,25, 47.9,26, 84.9,26,""
33229,2013-10-27,    0.0,0, 31.4,25, 19.2,25, 27.1,25, 45.0,26, 93.1,26,""
33229,2013-10-28,    0.0,0, 30.8,25, 20.9,25, 26.4,25, 42.3,26, 76.1,26,""
33229,2013-10-29,    0.0,0, 31.7,25, 19.0,25, 27.2,25, 39.4,26, 83.8,26,""
33229,2013-10-30,    0.0,0, 32.3,25, 20.8,25, 27.0,25, 42.8,26, 84.3,26,""
33229,2013-10-31,    0.0,0, 30.2,25, 21.6,25, 17.4,25, 52.7,26, 87.6,26,""
33229,2013-11-01,    0.0,0, 28.2,25, 21.0,25, 18.9,25, 52.3,26, 80.5,26,""
33229,2013-11-02,    0.0,0, 29.1,25, 18.6,25, 28.7,25, 40.5,26, 76.1,26,""
33229,2013-11-03,    0.0,0, 31.1,25, 15.2,25, 27.9,25, 37.8,26, 99.1,26,""
33229,2013-11-04,    0.0,0, 35.2,25, 16.5,25, 28.6,25, 33.9,26,100.0,26,""
33229,2013-11-05,    0.0,0, 27.5,25, 21.7,25, 13.6,25, 60.2,26, 85.2,26,""
33229,2013-11-06,    0.0,0, 27.6,25, 20.6,25, 22.2,25, 43.6,26, 66.4,26,""
33229,2013-11-07,    0.0,0, 29.3,25, 18.0,25, 28.3,25, 41.2,26, 81.4,26,""
33229,2013-11-08,    0.0,0, 30.3,25, 15.3,25, 29.2,25, 38.5,26, 95.5,26,""
33229,2013-11-09,    0.0,0, 31.0,25, 14.7,25, 29.3,25, 34.3,26, 92.1,26,""
33229,2013-11-10,    0.0,0, 31.9,25, 15.9,25, 28.2,25, 37.6,26, 98.6,26,""
33229,2013-11-11,    0.0,0, 30.6,25, 19.5,25, 21.6,25, 44.0,26, 85.2,26,""
33229,2013-11-12,    0.0,0, 31.2,25, 21.1,25, 26.7,25, 46.9,26, 85.2,26,""
33229,2013-11-13,    0.0,0, 32.0,25, 20.9,25, 18.5,25, 47.1,26, 90.7,26,""
33229,2013-11-14,    0.0,0, 30.9,25, 23.4,25, 11.3,25, 52.6,26, 81.7,26,""
33229,2013-11-15,   10.0,0, 31.7,25, 20.0,25, 27.5,25, 50.9,26,100.0,26,""
33229,2013-11-16,    4.5,15, 31.5,25, 19.8,25, 24.1,25, 48.9,26, 97.9,26,""
33229,2013-11-17,    0.0,15, 30.6,25, 17.1,25, 15.3,25, 50.1,26,100.0,26,""
33229,2013-11-18,    3.2,15, 29.1,25, 17.7,25, 20.9,25, 51.4,26,100.0,26,""
33229,2013-11-19,    3.8,15, 34.0,25, 19.5,25, 21.2,25, 46.2,26,100.0,26,""
33229,2013-11-20,    0.0,0, 36.1,25, 22.9,25, 25.8,25, 28.0,26, 59.8,26,""
33229,2013-11-21,    0.0,0, 30.8,25, 22.6,25, 20.5,25, 58.5,26, 94.9,26,""
33229,2013-11-22,    0.0,0, 31.0,25, 23.3,25, 13.7,25, 58.5,26, 92.0,26,""
33229,2013-11-23,    0.9,15, 31.5,25, 21.9,25, 20.5,25, 56.7,26, 99.7,26,""
33229,2013-11-24,    0.0,15, 33.5,25, 22.2,25, 22.4,25, 47.9,26, 92.7,26,""
33229,2013-11-25,    0.0,15, 33.6,25, 23.9,25, 21.9,25, 56.7,26, 99.5,26,""
33229,2013-11-26,    3.6,15, 31.9,25, 22.1,25, 24.3,25, 60.1,26,100.0,26,""
33229,2013-11-27,    0.8,15, 28.8,25, 21.1,25, 23.6,25, 54.1,26, 85.6,26,""
33229,2013-11-28,    0.0,15, 30.0,25, 20.8,25, 27.5,25, 45.7,26, 79.0,26,""
33229,2013-11-29,    0.0,15, 31.0,25, 16.8,25, 21.8,25, 41.0,26, 96.2,26,""
33229,2013-11-30,    0.2,15, 32.2,25, 22.2,25, 21.2,25, 52.2,26, 93.8,26,""
33229,2013-12-01,    5.4,0, 28.9,25, 21.2,25, 22.9,25, 51.2,26, 81.1,26,""
33229,2013-12-02,    0.0,0, 29.0,25, 19.5,25, 29.0,25, 40.9,26, 72.4,26,""
33229,2013-12-03,    0.0,0, 29.9,25, 19.6,25, 28.9,25, 45.0,26, 83.3,26,""
33229,2013-12-04,    0.0,0, 30.9,25, 19.6,25, 28.0,25, 44.6,26, 87.3,26,""
33229,2013-12-05,    0.0,0, 34.4,25, 18.5,25, 28.0,25, 35.5,26, 90.7,26,""
33229,2013-12-06,    0.0,0, 32.5,25, 21.9,25, 29.5,25, 31.7,26, 59.0,26,""
33229,2013-12-07,    0.0,0, 30.7,25, 21.1,25, 27.4,25, 46.6,26, 82.4,26,""
33229,2013-12-08,    0.0,0, 30.1,25, 21.4,25, 28.2,25, 43.4,26, 72.6,26,""
33229,2013-12-09,    0.0,0, 30.1,25, 19.7,25, 28.4,25, 40.5,26, 75.4,26,""
33229,2013-12-10,    0.0,0, 32.2,25, 17.5,25, 30.1,25, 38.3,26, 92.1,26,""
33229,2013-12-11,    0.0,0, 33.7,25, 21.3,25, 28.6,25, 40.0,26, 82.5,26,""
33229,2013-12-12,    0.0,0, 29.3,25, 23.2,25, 16.3,25, 55.0,26, 78.8,26,""
33229,2013-12-13,    0.0,0, 30.3,25, 20.9,25, 22.0,25, 53.3,26, 93.1,26,""
33229,2013-12-14,    0.0,0, 32.3,25, 20.9,25, 28.4,25, 46.5,26, 91.1,26,""
33229,2013-12-15,    0.0,0, 31.9,25, 21.8,25, 28.8,25, 48.6,26, 88.1,26,""
33229,2013-12-16,    0.0,0, 32.0,25, 21.8,25, 27.3,25, 41.9,26, 76.2,26,""
33229,2013-12-17,    0.0,0, 31.1,25, 22.0,25, 25.1,25, 46.7,26, 79.8,26,""
33229,2013-12-18,    0.0,0, 31.0,25, 21.0,25, 19.5,25, 43.6,26, 78.8,26,""
33229,2013-12-19,    0.0,0, 30.4,25, 21.1,25, 25.0,25, 44.5,26, 77.2,26,""
33229,2013-12-20,    0.0,0, 30.9,25, 20.6,25, 27.3,25, 43.2,26, 79.6,26,""
33229,2013-12-21,    0.0,0, 31.1,25, 19.4,25, 26.0,25, 41.6,26, 83.5,26,""
33229,2013-12-22,    0.0,0, 31.5,25, 20.8,25, 27.7,25, 40.0,26, 75.3,26,""
33229,2013-12-23,    0.0,0, 32.1,25, 20.4,25, 28.4,25, 39.9,26, 79.7,26,""
33229,2013-12-24,    0.0,0, 32.4,25, 19.7,25, 29.4,25, 40.3,26, 85.4,26,""
33229,2013-12-25,    0.0,0, 32.2,25, 21.9,25, 28.8,25, 41.8,26, 76.5,26,""
33229,2013-12-26,    0.0,0, 33.4,25, 20.9,25, 26.4,25, 42.8,26, 89.0,26,""
33229,2013-12-27,    0.0,0, 34.9,25, 21.7,25, 21.0,25, 40.9,26, 88.3,26,""
33229,2013-12-28,    0.0,0, 32.4,25, 23.4,25, 29.0,25, 46.5,26, 78.6,26,""
33229,2013-12-29,    0.0,0, 37.8,25, 22.5,25, 29.1,25, 37.2,26, 89.6,26,""
33229,2013-12-30,    0.0,0, 38.5,25, 22.7,25, 29.5,25, 35.7,26, 88.1,26,""
33229,2013-12-31,    0.0,0, 33.8,25, 24.7,25, 27.6,25, 47.9,26, 81.0,26,""
33229,2014-01-01,    0.0,0, 33.4,25, 25.5,25, 26.9,25, 47.8,26, 75.4,26,""
33229,2014-01-02,    0.0,0, 35.9,25, 24.0,25, 27.3,25, 41.8,26, 82.8,26,""
33229,2014-01-03,    0.0,0, 34.4,25, 23.6,25, 27.7,25, 48.0,26, 89.6,26,""
33229,2014-01-04,    0.0,0, 36.8,25, 25.0,25, 27.7,25, 40.8,26, 79.9,26,""
33229,2014-01-05,    0.0,0, 34.0,25, 26.0,25, 24.4,25, 54.5,26, 86.3,26,""
33229,2014-01-06,    0.0,0, 36.5,25, 25.7,25, 26.3,25, 44.9,26, 83.0,26,""
33229,2014-01-07,    0.0,0, 34.8,25, 24.9,25, 20.1,25, 48.0,26, 84.8,26,""
33229,2014-01-08,   70.6,15, 28.1,25, 21.7,25,  8.6,25, 72.1,26,100.0,26,""
33229,2014-01-09,   31.8,15, 27.9,25, 21.9,25, 17.0,25, 67.6,26, 96.7,26,""
33229,2014-01-10,    2.4,0, 28.9,25, 22.3,25, 14.7,25, 64.5,26, 95.5,26,""
33229,2014-01-11,    3.2,0, 30.2,25, 22.6,25, 19.7,25, 56.2,26, 87.9,26,""
33229,2014-01-12,    0.0,0, 31.2,25, 21.2,25, 26.9,25, 50.0,26, 90.2,26,""
33229,2014-01-13,    0.0,0, 30.0,25, 21.4,25, 25.5,25, 51.4,26, 85.6,26,""
33229,2014-01-14,    0.0,0, 30.6,25, 21.3,25, 21.7,25, 47.6,26, 82.5,26,""
33229,2014-01-15,    0.0,0, 30.6,25, 21.7,25, 25.3,25, 51.0,26, 86.3,26,""
33229,2014-01-16,    0.0,0, 30.3,25, 21.4,25, 22.9,25, 55.1,26, 93.4,26,""
33229,2014-01-17,    0.0,0, 29.8,25, 20.9,25, 23.6,25, 56.5,26, 95.9,26,""
33229,2014-01-18,    0.0,0, 30.6,25, 21.1,25, 26.4,25, 51.2,26, 90.0,26,""
33229,2014-01-19,    0.0,0, 32.6,25, 19.9,25, 27.0,25, 44.1,26, 93.4,26,""
33229,2014-01-20,    0.0,0, 34.1,25, 20.0,25, 27.7,25, 44.3,26,100.0,26,""
33229,2014-01-21,    0.0,0, 33.9,25, 20.5,25, 28.6,25, 46.3,26,100.0,26,""
33229,2014-01-22,    0.0,0, 34.8,25, 21.3,25, 28.6,25, 45.7,26,100.0,26,""
33229,2014-01-23,    0.0,0, 32.2,25, 24.1,25, 28.0,25, 50.9,26, 81.6,26,""
33229,2014-01-24,    0.0,0, 32.0,25, 24.1,25, 20.1,25, 50.9,26, 80.6,26,""
33229,2014-01-25,    0.0,0, 34.7,25, 22.3,25, 22.0,25, 46.8,26, 96.2,26,""
33229,2014-01-26,    6.4,0, 29.3,25, 23.2,25, 11.3,25, 55.2,26, 79.2,26,""
33229,2014-01-27,    0.0,0, 29.4,25, 22.4,25, 16.4,25, 49.5,26, 75.0,26,""
33229,2014-01-28,    0.0,0, 31.0,25, 22.8,25, 16.7,25, 47.4,26, 76.8,26,""
33229,2014-01-29,    0.0,0, 30.2,25, 21.7,25, 19.6,25, 48.9,26, 80.9,26,""
33229,2014-01-30,    0.0,0, 27.5,25, 22.1,25,  9.4,25, 58.3,26, 80.5,26,""
33229,2014-01-31,   28.0,0, 24.9,25, 21.2,25,  7.1,25, 89.6,26,100.0,26,""
33229,2014-02-01,  315.0,0, 26.2,25, 22.6,25,  7.6,25, 85.3,26,100.0,26,""
33229,2014-02-02,   25.0,0, 29.1,25, 22.5,25, 18.2,25, 57.1,26, 84.4,26,""
33229,2014-02-03,    0.0,0, 29.1,25, 20.7,25, 25.2,25, 54.6,26, 90.2,26,""
33229,2014-02-04,    0.0,0, 29.6,25, 21.4,25, 27.5,25, 51.4,26, 83.6,26,""
33229,2014-02-05,    0.0,0, 29.8,25, 21.7,25, 25.7,25, 52.2,26, 84.4,26,""
33229,2014-02-06,    0.0,0, 29.7,25, 20.5,25, 15.3,25, 54.4,26, 94.2,26,""
33229,2014-02-07,    3.6,0, 29.1,25, 21.5,25, 21.9,25, 56.6,26, 88.9,26,""
33229,2014-02-08,    0.0,0, 28.0,25, 21.7,25, 13.2,25, 61.7,26, 89.8,26,""
33229,2014-02-09,   40.0,0, 27.2,25, 23.1,25,  7.1,25, 81.0,26,100.0,26,""
33229,2014-02-10,   10.5,0, 29.7,25, 23.5,25, 16.1,25, 66.7,26, 96.0,26,""
33229,2014-02-11,    0.0,0, 29.6,25, 21.8,25, 23.0,25, 55.0,26, 87.3,26,""
33229,2014-02-12,    0.0,0, 29.6,25, 20.2,25, 21.2,25, 52.8,26, 92.6,26,""
33229,2014-02-13,    0.0,0, 29.5,25, 20.3,25, 26.7,25, 55.1,26, 95.3,26,""
33229,2014-02-14,    0.0,0, 30.6,25, 19.9,25, 26.6,25, 53.3,26,100.0,26,""
33229,2014-02-15,    0.0,0, 32.0,25, 20.5,25, 25.1,25, 49.6,26, 97.9,26,""
33229,2014-02-16,    0.0,0, 32.5,25, 22.9,25, 26.1,25, 52.8,26, 92.4,26,""
33229,2014-02-17,    0.0,0, 31.1,25, 22.6,25, 22.5,25, 64.4,26,100.0,26,""
33229,2014-02-18,    6.4,0, 30.5,25, 23.6,25, 18.9,25, 67.3,26,100.0,26,""
33229,2014-02-19,    0.0,0, 29.5,25, 24.7,25, 15.4,25, 71.6,26, 94.8,26,""
33229,2014-02-20,    0.0,0, 31.3,25, 24.1,25, 15.8,25, 62.8,26, 95.6,26,""
33229,2014-02-21,    0.0,0, 32.3,25, 23.5,25, 24.6,25, 61.2,26,100.0,26,""
33229,2014-02-22,    0.0,0, 31.9,25, 24.1,25, 18.1,25, 56.3,26, 88.6,26,""
33229,2014-02-23,    0.0,0, 29.9,25, 24.3,25, 20.5,25, 53.8,26, 74.7,26,""
33229,2014-02-24,    0.0,0, 30.0,25, 22.2,25, 22.9,25, 48.3,26, 76.6,26,""
33229,2014-02-25,    0.0,0, 30.4,25, 20.9,25, 24.0,25, 48.1,26, 84.6,26,""
33229,2014-02-26,    0.0,0, 30.8,25, 20.7,25, 24.8,25, 50.4,26, 91.8,26,""
33229,2014-02-27,    0.0,0, 30.4,25, 20.9,25, 26.0,25, 51.4,26, 90.3,26,""
33229,2014-02-28,    0.0,0, 30.6,25, 21.0,25, 24.9,25, 53.7,26, 94.9,26,""
33229,2014-03-01,    0.0,0, 30.4,25, 21.0,25, 24.5,25, 50.0,26, 87.3,26,""
33229,2014-03-02,    0.0,0, 31.1,25, 21.1,25, 26.0,25, 49.6,26, 89.6,26,""
33229,2014-03-03,    0.0,0, 30.5,25, 22.7,25, 22.3,25, 53.4,26, 84.5,26,""
33229,2014-03-04,    0.0,0, 28.2,25, 21.8,25, 15.6,25, 58.3,26, 85.4,26,""
33229,2014-03-05,    0.0,0, 29.9,25, 20.3,25, 25.8,25, 45.3,26, 80.2,26,""
33229,2014-03-06,    0.0,0, 30.0,25, 20.3,25, 24.9,25, 47.6,26, 84.8,26,""
33229,2014-03-07,    0.0,0, 29.8,25, 21.1,25, 20.4,25, 54.1,26, 90.8,26,""
33229,2014-03-08,    0.0,0, 29.3,25, 21.5,25, 18.0,25, 53.0,26, 84.3,26,""
33229,2014-03-09,    0.0,0, 26.7,25, 21.7,25,  8.1,25, 67.1,26, 90.6,26,""
33229,2014-03-10,   12.0,0, 25.8,25, 21.0,25,  7.5,25, 71.1,26, 94.9,26,""
33229,2014-03-11,    4.0,0, 29.0,25, 20.8,25, 18.7,25, 56.2,26, 91.6,26,""
