"","RFID","Date","Weight","stationname"
"146","900 093000097685",2018-07-26 00:00:00,632,"Tremere"
"147","900 093000097767",2016-07-01 00:00:00,596,"Tremere"
"148","900 093000097767",2017-05-23 00:00:00,682,"Tremere"
"149","900 093000097767",2018-07-26 00:00:00,674,"Tremere"
"150","900 093000097933",2016-07-12 00:00:00,538,"Tremere"
"151","900 093000097933",2017-06-12 00:00:00,602,"Tremere"
"152","900 093000097933",2018-07-23 00:00:00,620,"Tremere"
"153","900 093000098365",2016-07-08 00:00:00,520,"Tremere"
"154","900 093000098365",2017-05-23 00:00:00,524,"Tremere"
"155","900 093000098365",2018-07-26 00:00:00,566,"Tremere"
"156","900 093000099007",2016-07-12 00:00:00,598,"Tremere"
"157","900 093000099007",2017-06-12 00:00:00,630,"Tremere"
"158","900 093000099007",2018-07-23 00:00:00,672,"Tremere"
"159","900 093000099109",2017-05-23 00:00:00,390,"Tremere"
"160","900 093000099109",2018-04-18 00:00:00,598,"Tremere"
"161","900 093000099109",2018-07-26 00:00:00,606,"Tremere"
"162","900 093000099132",2016-08-16 00:00:00,416,"Tremere"
"163","900 093000099132",2017-05-23 00:00:00,464,"Tremere"
"164","900 093000099132",2018-07-23 00:00:00,632,"Tremere"
"165","900 093000455673",2018-08-01 00:00:00,556,"Gyranda"
"166","900 093000456299",2018-08-01 00:00:00,546,"Gyranda"
"167","900 093000460716",2019-07-31 00:00:00,463,"Gyranda"
"168","900 093000467957",2018-08-01 00:00:00,546,"Gyranda"
"169","900 093000472598",2019-07-31 00:00:00,478,"Gyranda"
"170","900 093000472875",2018-08-01 00:00:00,516,"Gyranda"
"171","900 093000473540",2018-08-01 00:00:00,560,"Gyranda"
"172","900 093000496119",2019-07-31 00:00:00,630,"Gyranda"
"173","900 093000496551",2018-08-01 00:00:00,524,"Gyranda"
"174","900 093000496557",2018-08-01 00:00:00,558,"Gyranda"
"175","900 093000496739",2018-08-01 00:00:00,504,"Gyranda"
"176","900 093000497026",2018-08-01 00:00:00,494,"Gyranda"
"177","900 093000497093",2019-07-31 00:00:00,416,"Gyranda"
"178","900 093000860907",2018-08-01 00:00:00,504,"Gyranda"
"179","900 093000861067",2018-08-01 00:00:00,580,"Gyranda"
"180","900 093000861077",2018-08-01 00:00:00,538,"Gyranda"
"181","900 093000861576",2018-08-01 00:00:00,508,"Gyranda"
"182","900 093000861662",2018-08-01 00:00:00,554,"Gyranda"
"183","900 093000861704",2019-07-31 00:00:00,502,"Gyranda"
"184","900 093000861927",2018-08-01 00:00:00,536,"Gyranda"
"185","900 093000862033",2018-08-01 00:00:00,470,"Gyranda"
"186","900 093000862055",2019-07-31 00:00:00,467,"Gyranda"
"187","900 093000862103",2018-08-01 00:00:00,564,"Gyranda"
"188","900 093000862467",2019-07-31 00:00:00,502,"Gyranda"
"189","900 093000862468",2018-08-01 00:00:00,578,"Gyranda"
"190","900 093000862470",2019-07-31 00:00:00,467,"Gyranda"
"191","900 093000871909",2018-08-01 00:00:00,506,"Gyranda"
"192","900 093000872209",2019-07-31 00:00:00,479,"Gyranda"
"193","900 093000872291",2019-07-31 00:00:00,462,"Gyranda"
"194","900 093000872594",2019-07-31 00:00:00,449,"Gyranda"
"195","900 093000872951",2018-08-01 00:00:00,526,"Gyranda"
"196","900 093000872965",2019-07-31 00:00:00,520,"Gyranda"
"197","900 093000886252",2018-08-01 00:00:00,550,"Gyranda"
"198","900 093000908625",2018-08-01 00:00:00,462,"Gyranda"
"199","900 093000908688",2018-08-01 00:00:00,534,"Gyranda"
"200","900 093000908815",2018-08-01 00:00:00,548,"Gyranda"
"201","900 093000908891",2018-08-01 00:00:00,506,"Gyranda"
"202","900 093000908920",2018-08-01 00:00:00,542,"Gyranda"
