,RFID,Date,Weight,stationname
676,942 000029358750,11-04-19,197,Killara
677,942 000029358751,18-04-19,123,Killara
678,942 000029358758,18-03-19,137,Killara
679,942 000029358772,04-05-18,164,Killara
680,942 000029358782,11-04-19,129.5,Killara
681,942 000029358800,08-03-19,113.5,Killara
682,942 000029358802,04-05-18,117,Killara
683,942 000029358804,02-03-19,126,Killara
684,942 000029358806,11-04-19,126,Killara
685,942 000029358811,18-03-19,108.5,Killara
686,942 000029358814,04-05-18,159,Killara
687,942 000029358824,08-03-19,187.5,Killara
688,942 000029358831,04-05-18,124,Killara
689,942 000029358841,11-04-19,123,Killara
690,942 000029358845,18-03-19,138,Killara
691,942 000029358861,11-04-19,121.5,Killara
692,942 000029358867,18-03-19,153,Killara
693,942 000029358873,04-05-18,123,Killara
694,942 000029358876,02-03-19,164,Killara
695,942 000029358878,08-03-19,160.5,Killara
696,942 000029358884,08-03-19,126,Killara
697,942 000029358893,04-05-18,193,Killara
698,942 000029358897,04-05-18,176,Killara
699,942 000029358913,11-04-19,149,Killara
700,942 000029358918,04-05-18,239,Killara
701,942 000029358929,18-03-19,120,Killara
702,942 000029358932,04-05-18,135,Killara
703,942 000029358940,11-04-19,156,Killara
704,942 000029358946,08-03-19,159.5,Killara
705,942 000029358949,18-04-19,107,Killara
706,942 000029358950,11-04-19,157,Killara
707,942 000029358960,04-05-18,141,Killara
708,942 000029358963,02-03-19,152,Killara
709,942 000029358971,04-05-18,139,Killara
710,942 000029358972,08-03-19,129.5,Killara
711,942 000029358977,08-03-19,136,Killara
712,942 000029358992,04-05-18,122,Killara
713,942 000029358997,04-05-18,162,Killara
714,942 000029359006,18-04-19,108.5,Killara
715,942 000029359015,18-03-19,111.5,Killara
716,942 000029359019,08-03-19,128,Killara
717,942 000029359029,11-04-19,145.5,Killara
718,942 000029359031,18-03-19,90.5,Killara
719,942 000029359037,18-03-19,111.5,Killara
720,942 000029359049,18-04-19,130.5,Killara
721,942 000029359073,04-05-18,181,Killara
722,942 000029359083,02-03-19,128,Killara
723,942 000029359089,11-04-19,127,Killara
724,942 000029359099,02-03-19,175,Killara
725,942 000029359105,25-03-19,175.5,Killara
726,942 000029359118,18-03-19,115.5,Killara
727,942 000029359120,11-04-19,135.5,Killara
728,942 000029359123,25-03-19,93.5,Killara
729,942 000029359129,08-03-19,109.5,Killara
730,942 000029359141,04-05-18,161,Killara
731,942 000029359166,02-03-19,103.5,Killara
732,942 000029359169,08-03-19,156.5,Killara
733,942 000029359179,18-04-19,128.5,Killara
734,942 000029359189,04-05-18,170,Killara
735,942 000029359191,04-05-18,195,Killara
736,942 000029359196,18-04-19,113,Killara
737,942 000029359197,11-04-19,159,Killara
738,942 000029359202,11-04-19,157,Killara
739,942 000029359203,04-05-18,206,Killara
740,942 000029359210,25-03-19,182,Killara
741,942 000029359219,04-05-18,186,Killara
742,942 000029359248,11-04-19,102,Killara
743,942 000029359253,25-03-19,145.5,Killara
744,942 000029359268,11-04-19,137.5,Killara
745,942 000029359278,11-04-19,160.5,Killara
746,942 000029359302,04-05-18,190,Killara
747,942 000029359303,11-04-19,160,Killara
748,942 000029359308,11-04-19,142.5,Killara
749,942 000029359309,11-04-19,125.5,Killara
750,942 000029359315,11-04-19,125.5,Killara
751,942 000029359324,02-03-19,132.5,Killara
752,942 000029359340,18-03-19,92.5,Killara
753,942 000029359343,04-05-18,112,Killara
754,942 000029359347,08-03-19,179.5,Killara
755,942 000029359357,11-04-19,126,Killara
756,942 000029359358,08-03-19,141.5,Killara
757,942 000029359359,04-05-18,118,Killara
758,942 000029359364,02-03-19,141,Killara
759,942 000029359368,11-04-19,176.5,Killara
760,942 000029359378,08-03-19,143,Killara
