"","RFID","Weight","Date","Location","cattle_id"
"314","964 001026898242",264.45,2021-08-19 06:14:08,"LaEmilia",NA
"315","964 001026898201",294.49,2021-08-19 06:58:41,"LaEmilia",NA
"316","964 001026898207",289.39,2021-08-19 06:58:41,"LaEmilia",NA
"317","964 001026898255",324.99,2021-08-19 08:21:53,"LaEmilia",NA
"318","964 001026898244",341.79,2021-08-19 08:21:53,"LaEmilia",NA
"319","964 001026898203",397.17,2021-08-19 08:21:53,"LaEmilia",NA
"320","964 001026898228",396.69,2021-08-19 08:21:53,"LaEmilia",NA
"321","964 001026898241",278.48,2021-08-19 08:21:53,"LaEmilia",NA
"322","964 001026898206",238.08,2021-08-19 08:21:53,"LaEmilia",NA
"323","964 001026898217",341.14,2021-08-19 08:21:53,"LaEmilia",NA
"324","964 001026898236",318.66,2021-08-19 08:24:47,"LaEmilia",NA
"325","964 001026898218",383.79,2021-08-19 08:24:47,"LaEmilia",NA
"326","964 001026898202",373.34,2021-08-19 08:24:47,"LaEmilia",NA
"327","964 001026898221",357.76,2021-08-19 08:48:34,"LaEmilia",NA
"328","964 001026898254",238,2021-08-19 23:50:36,"LaEmilia",NA
"329","964 001026898244",314.26,2021-08-19 23:50:36,"LaEmilia",NA
"330","964 001026898209",343,2021-08-19 23:51:07,"LaEmilia",NA
"331","964 001026898229",312.96,2021-08-19 23:51:13,"LaEmilia",NA
"332","964 001026898231",272.93,2021-08-19 23:51:18,"LaEmilia",NA
"333","964 001026898215",246.67,2021-08-20 00:04:07,"LaEmilia",NA
"334","964 001026898207",288.71,2021-08-20 00:04:30,"LaEmilia",NA
"335","964 001026898200",268.82,2021-08-20 00:04:42,"LaEmilia",NA
"336","964 001026898223",309.89,2021-08-20 00:04:51,"LaEmilia",NA
"337","964 001026898204",313.47,2021-08-20 00:10:08,"LaEmilia",NA
"338","964 001026898218",376.86,2021-08-20 00:10:36,"LaEmilia",NA
"339","964 001026898225",350.95,2021-08-20 00:10:50,"LaEmilia",NA
"340","964 001026898250",293.96,2021-08-20 00:10:56,"LaEmilia",NA
"341","964 001026898203",290.02,2021-08-20 00:12:56,"LaEmilia",NA
"342","964 001026898216",320.8,2021-08-20 00:13:54,"LaEmilia",NA
"343","964 001026898202",339.82,2021-08-20 00:14:06,"LaEmilia",NA
"344","964 001026898253",290.92,2021-08-20 00:14:36,"LaEmilia",NA
"345","964 001026898240",444.99,2021-08-20 00:14:36,"LaEmilia",NA
"346","964 001026898243",337.52,2021-08-20 00:15:03,"LaEmilia",NA
"347","964 001026898210",330.84,2021-08-20 00:15:31,"LaEmilia",NA
"348","964 001026898227",295.46,2021-08-20 00:17:58,"LaEmilia",NA
"349","964 001026898230",278.35,2021-08-20 00:22:49,"LaEmilia",NA
"350","964 001026898231",287.23,2021-08-20 00:41:00,"LaEmilia",NA
"351","964 001026898233",314.68,2021-08-20 00:41:11,"LaEmilia",NA
"352","964 001026898238",308.85,2021-08-20 00:41:11,"LaEmilia",NA
"353","964 001026898250",323.05,2021-08-20 00:41:11,"LaEmilia",NA
"354","964 001026898238",328.01,2021-08-20 00:55:19,"LaEmilia",NA
"355","964 001026898237",318.99,2021-08-20 00:55:19,"LaEmilia",NA
"356","964 001026898242",265.27,2021-08-20 00:55:23,"LaEmilia",NA
"357","964 001026898224",298.05,2021-08-20 01:10:38,"LaEmilia",NA
"358","964 001026898240",327.84,2021-08-20 01:34:58,"LaEmilia",NA
"359","964 001026898228",358.34,2021-08-20 01:36:48,"LaEmilia",NA
"360","964 001026898201",292.09,2021-08-20 01:36:48,"LaEmilia",NA
"361","964 001026898213",262,2021-08-20 03:21:02,"LaEmilia",NA
"362","964 001026898236",331.18,2021-08-20 03:29:48,"LaEmilia",NA
"363","964 001026898205",305.26,2021-08-20 03:31:18,"LaEmilia",NA
"364","964 001026898257",164.36,2021-08-20 03:33:45,"LaEmilia",NA
"365","964 001026898255",206.62,2021-08-20 03:33:57,"LaEmilia",NA
"366","964 001026898221",344.89,2021-08-20 04:15:14,"LaEmilia",NA
"367","964 001026898238",314.92,2021-08-20 04:24:01,"LaEmilia",NA
"368","964 001026898252",329.91,2021-08-20 04:24:01,"LaEmilia",NA
"369","964 001026898212",311.44,2021-08-20 05:18:36,"LaEmilia",NA
"370","964 001026898222",367.11,2021-08-20 05:18:36,"LaEmilia",NA
