"","RFID","Weight","Date","Location","cattle_id"
"4764","964 001030068800",537.12,2021-03-20 01:44:21,"LaFlorida","5ffd2d1b070200004c001d3c"
"4765","964 001030068819",411.09,2021-03-20 01:53:37,"LaFlorida","5ffd2d1f070200004c001d59"
"4766","964 001030068792",493.97,2021-03-20 02:16:02,"LaFlorida","5ffd2d23070200004c001d78"
"4767","964 001030068763",457.5,2021-03-20 02:34:58,"LaFlorida","5ffd2d20070200004c001d60"
"4768","964 001030068753",533.73,2021-03-20 02:37:59,"LaFlorida",NA
"4769","964 001030068789",567.62,2021-03-20 02:45:38,"LaFlorida","5ffd2d24070200004c001d7d"
"4770","964 001030068751",494.14,2021-03-20 02:45:50,"LaFlorida","5ffd2d1e070200004c001d4e"
"4771","964 001030068838",477.69,2021-03-20 02:46:27,"LaFlorida","5ffd2d21070200004c001d68"
"4772","964 001030068836",537.33,2021-03-20 03:01:22,"LaFlorida","5ffd2d21070200004c001d6a"
"4773","964 001030068783",479.93,2021-03-20 03:35:24,"LaFlorida","5ffd2d24070200004c001d7e"
"4774","964 001030068760",498.73,2021-03-20 03:40:58,"LaFlorida","5ffd2d20070200004c001d5c"
"4775","964 001030068773",459.71,2021-03-20 03:41:36,"LaFlorida","5ffd2d1e070200004c001d54"
"4776","964 001030068775",468.77,2021-03-20 03:45:23,"LaFlorida","5ffd2d23070200004c001d77"
"4777","964 001030068835",458.85,2021-03-20 03:45:44,"LaFlorida","5ffd2d24070200004c001d7b"
"4778","964 001030068780",447.36,2021-03-20 03:55:20,"LaFlorida","5ffd2d24070200004c001d81"
"4779","964 001030068805",560.41,2021-03-20 03:57:28,"LaFlorida","5ffd2d1b070200004c001d3a"
"4780","964 001030068769",503.85,2021-03-20 03:57:28,"LaFlorida","5ffd2d1c070200004c001d42"
"4781","964 001030068782",603.58,2021-03-20 04:01:18,"LaFlorida","5ffd2d24070200004c001d80"
"4782","964 001030068796",798.36,2021-03-20 04:04:03,"LaFlorida","5ffd2d21070200004c001d66"
"4783","964 001030068784",534.11,2021-03-20 04:04:10,"LaFlorida","5ffd2d24070200004c001d7c"
"4784","964 001030068781",521.53,2021-03-20 04:04:10,"LaFlorida","5ffd2d24070200004c001d7f"
"4785","964 001030068805",545.86,2021-03-20 04:07:18,"LaFlorida","5ffd2d1b070200004c001d3a"
"4786","964 001030068797",413.42,2021-03-20 04:07:32,"LaFlorida","5ffd2d21070200004c001d64"
"4787","964 001030068803",486.14,2021-03-20 04:07:59,"LaFlorida","5ffd2d1c070200004c001d3f"
"4788","964 001030068839",545.88,2021-03-20 04:15:05,"LaFlorida","5ffd2d21070200004c001d67"
"4789","964 001030068813",493.43,2021-03-20 04:24:45,"LaFlorida","5ffd2d1a070200004c001d34"
"4790","964 001030068771",523.3,2021-03-20 04:27:26,"LaFlorida","5ffd2d1f070200004c001d55"
"4791","964 001030068793",512.7,2021-03-20 04:29:16,"LaFlorida","5ffd2d23070200004c001d73"
"4792","964 001030068772",520.35,2021-03-20 04:32:59,"LaFlorida","5ffd2d1f070200004c001d56"
"4793","964 001030068786",497.27,2021-03-20 04:37:28,"LaFlorida","5ffd2d25070200004c001d83"
"4794","964 001030068808",549.55,2021-03-20 04:38:27,"LaFlorida","5ffd2d1b070200004c001d38"
"4795","964 001030068801",512.92,2021-03-20 04:50:45,"LaFlorida","5ffd2d1b070200004c001d3d"
"4796","964 001030068833",522.52,2021-03-20 04:51:31,"LaFlorida","5ffd2d25070200004c001d87"
"4797","964 001030068750",469.36,2021-03-20 04:52:41,"LaFlorida","5ffd2d1e070200004c001d53"
"4798","964 001030068768",516.32,2021-03-20 04:55:55,"LaFlorida","5ffd2d1c070200004c001d41"
"4799","964 001030068832",451.03,2021-03-20 04:57:59,"LaFlorida","5ffd2d25070200004c001d88"
"4800","964 001030068837",426.13,2021-03-20 04:58:08,"LaFlorida","5ffd2d21070200004c001d69"
"4801","964 001030068790",544.87,2021-03-20 05:03:55,"LaFlorida","5ffd2d23070200004c001d7a"
