,RFID,Date,Weight,stationname
292,942 000002764998,24-05-18 0:00,668,Belmont
293,942 000002764998,14-08-18 0:00,664,Belmont
294,942 000002764998,20-05-19 0:00,728,Belmont
295,942 000002764998,27-08-19 0:00,658,Belmont
296,942 000002764998,11-11-19 0:00,532,Belmont
297,942 000002765009,19-12-17 0:00,530,Belmont
298,942 000002765009,11-01-18 0:00,562,Belmont
299,942 000002765009,01-02-18 0:00,578,Belmont
300,942 000002765009,26-02-18 0:00,510,Belmont
301,942 000002765009,09-03-18 0:00,494,Belmont
302,942 000002765009,14-03-18 0:00,534,Belmont
303,942 000002765009,05-04-18 0:00,546,Belmont
304,942 000002765009,24-05-18 0:00,560,Belmont
305,942 000002765009,22-08-18 0:00,580,Belmont
306,942 000002765009,05-11-18 0:00,508,Belmont
307,942 000002765009,21-12-18 0:00,474,Belmont
308,942 000002765009,28-02-19 0:00,538,Belmont
309,942 000002765009,02-04-19 0:00,500,Belmont
310,942 000002765009,24-05-19 0:00,540,Belmont
311,942 000002765009,28-08-19 0:00,554,Belmont
312,942 000002765009,24-03-20 0:00,516,Belmont
313,942 000002765021,19-12-17 0:00,576,Belmont
314,942 000002765021,11-01-18 0:00,594,Belmont
315,942 000002765021,01-02-18 0:00,626,Belmont
316,942 000002765021,26-02-18 0:00,594,Belmont
317,942 000002765021,09-03-18 0:00,580,Belmont
318,942 000002765021,14-03-18 0:00,624,Belmont
319,942 000002765021,05-04-18 0:00,644,Belmont
320,942 000002765021,24-05-18 0:00,698,Belmont
321,942 000002765021,22-08-18 0:00,676,Belmont
322,942 000002765021,05-11-18 0:00,630,Belmont
323,942 000002765021,21-12-18 0:00,660,Belmont
324,942 000002765021,02-04-19 0:00,648,Belmont
325,942 000002765021,25-05-19 0:00,658,Belmont
326,942 000002765049,09-03-18 0:00,508,Belmont
327,942 000002765049,21-05-18 0:00,570,Belmont
328,942 000002765049,22-08-18 0:00,562,Belmont
329,942 000002765049,19-12-18 0:00,486,Belmont
330,942 000002765049,01-03-19 0:00,506,Belmont
331,942 000002765049,02-04-19 0:00,520,Belmont
332,942 000002765049,23-05-19 0:00,490,Belmont
333,942 000002765049,28-08-19 0:00,554,Belmont
334,942 000002765049,24-03-20 0:00,476,Belmont
335,942 000002765078,09-03-18 0:00,481,Belmont
336,942 000002765078,21-05-18 0:00,516,Belmont
337,942 000002765078,14-08-18 0:00,536,Belmont
338,942 000002765078,19-12-18 0:00,473,Belmont
339,942 000002765078,01-03-19 0:00,524,Belmont
340,942 000002765139,09-03-18 0:00,524,Belmont
341,942 000002765139,21-05-18 0:00,594,Belmont
342,942 000002765139,14-08-18 0:00,610,Belmont
343,942 000002765139,19-12-18 0:00,467,Belmont
344,942 000002765139,01-03-19 0:00,512,Belmont
345,942 000002765139,24-05-19 0:00,476,Belmont
346,942 000002765139,26-08-19 0:00,556,Belmont
347,942 000002765139,24-03-20 0:00,520,Belmont
348,942 000002765195,05-03-18 0:00,598,Belmont
349,942 000002765195,24-05-18 0:00,702,Belmont
350,942 000002765195,14-08-18 0:00,696,Belmont
